timestamp,x,y,z
38:45.3,-76,1308,136
38:45.4,-4,1112,304
38:45.5,88,1024,256
38:45.6,200,944,-44
38:45.7,152,920,-248
38:45.8,376,832,-104
38:45.9,416,1048,-168
38:46.0,236,1236,-264
38:46.1,204,1100,-40
38:46.2,144,1028,-92
38:46.3,268,996,-68
38:46.4,216,956,36
38:46.5,232,1080,-56
38:46.6,248,1056,-92
38:46.7,296,996,-12
38:46.8,312,952,-64
38:47.0,352,964,-16
38:47.1,340,992,-60
38:47.2,356,984,-76
38:47.3,352,992,-32
38:47.4,340,996,-32
38:47.5,340,996,-40
38:47.6,348,1000,-48
38:47.7,348,1004,-48
38:47.8,344,1004,-40
38:47.9,340,996,-32
38:48.0,340,1000,-44
38:48.1,352,988,-28
38:48.2,352,1000,-40
38:48.3,348,1000,-28
38:48.4,340,996,-44
38:48.5,344,992,-36
38:48.6,340,1000,-36
38:48.7,348,996,-32
38:48.8,348,1000,-24
38:48.9,336,1004,-32
38:49.0,348,1004,-20
38:49.1,344,1004,-20
38:49.2,332,1004,-52
38:49.3,380,972,184
38:49.4,464,900,-244
38:49.5,384,936,-232
38:49.6,292,1028,-128
38:49.7,228,1024,-44
38:49.8,188,1004,12
38:49.9,176,996,-24
38:50.0,192,1028,-28
38:50.1,224,1084,140
38:50.2,212,1072,52
38:50.3,184,1044,-84
38:50.4,228,1128,-88
38:50.5,276,1060,52
38:50.6,288,940,36
38:50.7,340,944,60
38:50.8,340,976,36
38:50.9,320,1000,-32
38:51.0,332,1004,24
38:51.1,328,1020,24
38:51.2,332,1004,12
38:51.4,292,1008,-20
38:51.5,260,1040,28
38:51.6,284,992,148
38:51.7,312,988,64
38:51.8,296,992,64
38:51.9,312,1044,96
38:52.0,316,1004,-100
38:52.1,304,984,-148
38:52.2,288,996,-80
38:52.3,268,1028,-28
38:52.4,280,1028,-28
38:52.5,276,1008,-32
38:52.6,300,1016,-4
38:52.7,328,1000,20
38:52.8,320,988,-92
38:52.9,312,1008,-40
38:53.0,300,1012,-52
38:53.1,280,1020,-40
38:53.2,288,1000,-24
38:53.3,296,1016,-44
38:53.4,324,1012,-32
38:53.5,352,1076,88
38:53.6,320,1084,68
38:53.7,300,944,140
38:53.8,292,908,-192
38:53.9,276,904,-148
38:54.0,276,904,-80
38:54.1,280,904,-16
38:54.2,276,996,-112
38:54.3,272,1052,-64
38:54.4,260,1040,-88
38:54.5,244,1012,16
38:54.6,296,960,156
38:54.7,316,944,-68
38:54.8,320,1024,-244
38:54.9,324,1036,-160
38:55.0,280,1096,-32
38:55.1,272,1100,-56
38:55.2,260,1060,-32
38:55.3,328,992,-188
38:55.4,348,952,-52
38:55.5,280,964,-132
38:55.7,244,1052,-48
38:55.8,264,1060,-32
38:55.9,232,1028,-52
38:56.0,260,1004,-44
38:56.1,260,1012,-48
38:56.2,268,1016,-72
38:56.3,264,1020,-40
38:56.4,264,1016,-40
38:56.5,272,1008,-52
38:56.6,264,1036,-72
38:56.7,276,1020,-56
38:56.8,264,1040,-40
38:56.9,304,1028,-28
38:57.0,316,1000,-52
38:57.1,308,952,-12
38:57.2,348,1000,-92
38:57.3,328,1000,-44
38:57.4,344,984,-52
38:57.5,336,1012,-48
38:57.6,324,996,-48
38:57.7,320,1004,-60
38:57.8,328,1008,-48
38:57.9,312,1012,48
38:58.0,432,1020,-100
38:58.1,664,872,-460
38:58.2,416,868,-416
38:58.3,260,1068,-132
38:58.4,248,1052,-72
38:58.5,284,1036,48
38:58.6,272,1032,48
38:58.7,300,1016,56
38:58.8,312,1008,48
38:58.9,320,1000,8
38:59.0,328,996,28
38:59.1,324,1004,20
38:59.2,340,996,28
38:59.3,340,1004,4
38:59.4,332,972,-4
38:59.5,388,960,-72
38:59.6,408,968,-404
38:59.7,280,1172,-64
38:59.8,244,1020,104
38:59.9,260,940,48
39:00.1,300,1004,140
39:00.2,248,1008,84
39:00.3,224,972,144
39:00.4,352,1088,128
39:00.5,216,1096,96
39:00.6,244,992,176
39:00.7,256,964,232
39:00.8,248,1020,200
39:00.9,232,1056,184
39:01.0,224,1000,184
39:01.1,224,1020,-16
39:01.2,172,1000,144
39:01.3,232,992,152
39:01.4,252,1032,96
39:01.5,248,1012,96
39:01.6,208,996,76
39:01.7,260,1032,56
39:01.8,240,1052,-12
39:01.9,272,1024,-36
39:02.0,272,1008,-20
39:02.1,256,1020,0
39:02.2,260,1012,-16
39:02.3,248,1024,8
39:02.4,252,1024,40
39:02.5,260,1024,0
39:02.6,284,1036,60
39:02.7,244,1028,44
39:02.8,276,1076,116
39:02.9,264,1276,-280
39:03.0,248,880,-312
39:03.1,236,936,188
39:03.2,252,936,188
39:03.3,228,760,-268
39:03.4,248,1008,48
39:03.5,264,1136,-280
39:03.6,256,1128,116
39:03.7,248,1020,-220
39:03.8,248,1136,100
39:03.9,236,1100,244
39:04.0,280,1008,116
39:04.1,164,1060,-36
39:04.2,236,984,44
39:04.4,216,1024,-152
39:04.5,208,1032,124
39:04.6,216,1036,108
39:04.7,236,1052,32
39:04.8,236,1052,-24
39:04.9,216,1048,124
39:05.0,176,1024,84
39:05.1,220,1016,36
39:05.2,224,1020,48
39:05.3,220,1024,80
39:05.4,248,988,-8
39:05.5,260,1000,72
39:05.6,280,996,32
39:05.7,284,1008,24
39:05.8,288,1012,56
39:05.9,288,1020,48
39:06.0,300,1024,44
39:06.1,296,996,64
39:06.2,300,1008,32
39:06.3,300,996,52
39:06.4,288,984,40
39:06.5,284,1008,56
39:06.6,280,1024,68
39:06.7,276,1016,52
39:06.8,264,1012,56
39:06.9,264,1024,24
39:07.0,256,1016,48
39:07.1,256,1016,52
39:07.2,264,1024,40
39:07.3,268,1016,60
39:07.4,176,988,-164
39:07.5,120,996,248
39:07.6,204,1016,212
39:07.7,160,976,260
39:07.8,104,952,308
39:07.9,-36,1104,200
39:08.0,44,1020,188
39:08.1,188,1096,100
39:08.2,-12,1196,-148
39:08.3,-24,1120,-84
39:08.4,68,828,92
39:08.5,52,884,-364
39:08.6,76,1196,184
39:08.8,128,1216,-224
39:08.9,-84,1276,-216
39:09.0,-120,1024,-116
39:09.1,152,1140,-128
39:09.2,136,1084,-328
39:09.3,200,936,-332
39:09.4,108,1000,-204
39:09.5,80,940,-48
39:09.6,92,1060,68
39:09.7,32,1092,68
39:09.8,176,1168,-4
39:09.9,44,1040,136
39:10.0,124,1008,120
39:10.1,84,1200,-12
39:10.2,144,1100,144
39:10.3,232,940,176
39:10.4,252,940,180
39:10.5,332,940,-52
39:10.6,336,976,172
39:10.7,308,968,104
39:10.8,300,984,96
39:10.9,252,1016,-36
39:11.0,356,1020,-20
39:11.1,352,992,-12
39:11.2,356,968,-32
39:11.3,384,976,60
39:11.4,384,960,60
39:11.5,380,992,12
39:11.6,360,992,36
39:11.7,368,980,12
39:11.8,384,1000,28
39:11.9,360,992,28
39:12.0,412,1036,148
39:12.1,376,1064,120
39:12.2,368,1132,292
39:12.3,356,1076,200
39:12.4,348,1016,180
39:12.5,400,1100,-212
39:12.6,380,1132,-48
39:12.7,376,1140,44
39:12.8,364,1020,200
39:12.9,348,956,-200
39:13.1,340,948,252
39:13.2,348,904,168
39:13.3,336,1032,84
39:13.4,328,1052,-112
39:13.5,308,1076,-4
39:13.6,300,1056,200
39:13.7,332,996,388
39:13.8,308,980,252
39:13.9,324,944,12
39:14.0,324,928,72
39:14.1,304,1016,116
39:14.2,360,1016,8
39:14.3,328,1020,-60
39:14.4,344,980,80
39:14.5,316,980,40
39:14.6,332,1004,32
39:14.7,312,976,16
39:14.8,336,980,36
39:14.9,324,1008,12
39:15.0,340,1004,40
39:15.1,332,992,32
39:15.2,336,992,40
39:15.3,340,996,28
39:15.4,348,996,36
39:15.5,344,988,16
39:15.6,352,996,20
39:15.7,352,984,36
39:15.8,352,992,28
39:15.9,364,1000,28
39:16.0,356,996,8
39:16.1,364,984,32
39:16.2,360,996,36
39:16.3,364,996,24
39:16.4,360,1000,16
39:16.5,364,992,24
39:16.6,364,988,20
39:16.7,364,984,20
39:16.8,368,988,40
39:16.9,380,996,16
39:17.0,364,988,12
39:17.1,376,988,32
39:17.2,372,992,20
39:17.3,376,992,32
39:17.5,380,992,20
39:17.6,376,984,0
39:17.7,376,984,20
39:17.8,376,996,24
39:17.9,372,988,24
39:18.0,380,988,16
39:18.1,376,984,24
39:18.2,368,984,24
39:18.3,376,992,36
39:18.4,372,1000,4
39:18.5,372,980,0
39:18.6,376,992,24
39:18.7,376,996,36
39:18.8,384,976,40
39:18.9,376,984,28
39:19.0,144,928,-28
39:19.1,264,1032,284
39:19.2,540,872,424
39:19.3,364,856,340
39:19.4,252,1120,104
39:19.5,256,1112,264
39:19.6,328,1192,-36
39:19.7,84,1168,-212
39:19.8,88,1008,88
39:19.9,108,632,-60
39:20.0,312,1128,-824
39:20.1,428,1132,448
39:20.2,324,1072,40
39:20.3,156,1180,-236
39:20.4,96,1232,84
39:20.5,268,964,60
39:20.6,-8,1128,-932
39:20.7,120,1452,-312
39:20.8,320,928,-208
39:20.9,356,1344,-412
39:21.0,208,1216,-156
39:21.1,340,244,-336
39:21.2,100,656,1988
39:21.3,172,1140,-40
39:21.4,284,368,-380
39:21.5,716,1204,576
39:21.6,608,580,-96
39:21.8,620,148,-212
39:21.9,-128,1096,-240
39:22.0,504,804,180
39:22.1,948,1420,20
39:22.2,428,960,-236
39:22.3,480,44,-4
39:22.4,264,904,-56
39:22.5,344,1076,-72
39:22.6,256,1556,-736
39:22.7,276,1492,-148
39:22.8,28,540,-168
39:22.9,412,1292,-448
39:23.0,128,1416,380
39:23.1,-20,788,-96
39:23.2,400,1412,1352
39:23.3,100,792,180
39:23.4,340,1012,-992
39:23.5,-208,1444,448
39:23.6,-300,660,-164
39:23.7,160,1096,692
39:23.8,336,748,208
39:23.9,32,816,-440
39:24.0,-152,1088,316
39:24.1,-224,1012,88
39:24.2,-296,1216,16
39:24.3,-240,1060,-180
39:24.4,-152,776,324
39:24.5,-92,916,304
39:24.6,-496,1256,-132
39:24.7,-264,1136,172
39:24.8,-136,1088,-24
39:24.9,-32,1048,-48
39:25.0,-216,1020,-156
39:25.1,-116,1048,-24
39:25.2,40,1184,384
39:25.3,-32,1092,52
39:25.4,-56,1136,76
39:25.5,-156,1196,-48
39:25.6,-100,924,344
39:25.7,-100,888,168
39:25.8,40,900,-52
39:25.9,72,988,16
39:26.0,48,996,0
39:26.2,28,1008,-96
39:26.3,104,1040,32
39:26.4,64,996,-104
39:26.5,60,1004,-16
39:26.6,68,1052,-72
39:26.7,104,1100,120
39:26.8,120,1076,52
39:26.9,152,1012,-4
39:27.0,100,1004,40
39:27.1,116,1012,32
39:27.2,132,1052,12
39:27.3,116,1056,32
39:27.4,108,1036,28
39:27.5,120,1044,24
39:27.6,128,1036,20
39:27.7,104,1020,8
39:27.8,124,1072,-8
39:27.9,148,1036,16
39:28.0,156,1008,36
39:28.1,192,1112,104
39:28.2,120,912,40
39:28.3,168,1032,44
39:28.4,180,1036,64
39:28.5,196,1024,76
39:28.6,196,1108,80
39:28.7,168,892,104
39:28.8,200,964,116
39:28.9,180,944,144
39:29.0,204,1052,144
39:29.1,204,1068,-80
39:29.2,204,1088,-12
39:29.3,212,1072,-32
39:29.4,200,1068,-44
39:29.5,188,1092,-40
39:29.6,212,1036,-108
39:29.7,208,1012,124
39:29.8,188,1012,12
39:29.9,200,1040,-116
39:30.0,192,1044,-84
39:30.1,184,1064,112
39:30.2,140,1044,144
39:30.3,204,984,32
39:30.5,168,1012,40
39:30.6,168,1028,48
39:30.7,176,1024,20
39:30.8,192,1032,24
39:30.9,176,1024,28
39:31.0,180,1028,40
39:31.1,188,1028,44
39:31.2,188,1036,40
39:31.3,184,1040,36
39:31.4,188,1036,44
39:31.5,184,1032,44
39:31.6,188,1024,52
39:31.7,196,1020,56
39:31.8,188,1016,40
39:31.9,204,1024,52
39:32.0,196,1020,36
39:32.1,196,1032,36
39:32.2,200,1020,60
39:32.3,208,1032,48
39:32.4,204,1028,40
39:32.5,208,1028,36
39:32.6,208,1032,44
39:32.7,200,1020,56
39:32.8,228,1000,92
39:32.9,272,1000,-24
39:33.0,260,1036,-56
39:33.1,240,1040,-4
39:33.2,220,1052,-12
39:33.3,216,1064,-24
39:33.4,240,1036,8
39:33.5,256,1024,52
39:33.6,288,1012,104
39:33.7,296,988,48
39:33.8,316,1000,16
39:33.9,316,1008,60
39:34.0,320,996,56
39:34.1,312,1000,16
39:34.2,320,1028,44
39:34.3,356,968,140
39:34.4,312,1012,64
39:34.5,296,1000,104
39:34.6,280,996,60
39:34.7,252,1052,40
39:34.9,240,1032,24
39:35.0,208,1024,20
39:35.1,224,1012,48
39:35.2,204,1040,64
39:35.3,196,1072,164
39:35.4,184,1116,204
39:35.5,188,892,220
39:35.6,220,988,140
39:35.7,244,676,44
39:35.8,356,812,132
39:35.9,316,796,-472
39:36.0,324,1036,60
39:36.1,352,1056,64
39:36.2,316,864,-440
39:36.3,304,648,32
39:36.4,332,876,100
39:36.5,328,1084,104
39:36.6,264,972,-232
39:36.7,304,1008,204
39:36.8,272,1080,128
39:36.9,256,988,272
39:37.0,272,1040,192
39:37.1,280,1004,-68
39:37.2,300,948,56
39:37.3,296,988,164
39:37.4,292,1108,-96
39:37.5,256,1064,-140
39:37.6,336,1084,0
39:37.7,268,1048,-8
39:37.8,132,1072,-80
39:37.9,164,1084,-48
39:38.0,196,1052,-32
39:38.1,176,1016,-16
39:38.2,192,1024,-16
39:38.3,172,1052,-84
39:38.4,176,1040,-16
39:38.5,192,1036,-32
39:38.6,184,1044,-20
39:38.7,200,1048,-60
39:38.8,200,1036,-56
39:38.9,240,1056,-20
39:39.0,252,1076,-212
39:39.2,196,1056,-72
39:39.3,216,1032,32
39:39.4,232,1024,56
39:39.5,252,1008,52
39:39.6,260,1024,60
39:39.7,252,1012,60
39:39.8,256,1016,32
39:39.9,256,1016,12
39:40.0,256,1028,8
39:40.1,268,1020,36
39:40.2,264,1012,24
39:40.3,264,1012,8
39:40.4,268,1028,12
39:40.5,260,1016,-16
39:40.6,312,1068,-256
39:40.7,284,1204,24
39:40.8,292,1240,144
39:40.9,268,1280,-252
39:41.0,212,1080,200
39:41.1,184,960,-60
39:41.2,192,1044,212
39:41.3,188,1008,-300
39:41.4,188,984,-260
39:41.5,188,1056,112
39:41.6,212,1072,-216
39:41.7,216,1020,-244
39:41.8,196,988,-208
39:41.9,196,892,-60
39:42.0,272,860,312
39:42.1,268,896,128
39:42.2,420,1096,-148
39:42.3,396,756,-28
39:42.4,328,860,472
39:42.5,208,928,308
39:42.6,24,1228,140
39:42.7,-12,1148,92
39:42.8,188,968,-316
39:42.9,116,960,-248
39:43.0,108,1020,172
39:43.1,-88,1096,36
39:43.2,84,912,96
39:43.3,204,832,248
39:43.4,-72,1008,88
39:43.6,-172,1260,-68
39:43.7,-112,1128,28
39:43.8,4,856,-136
39:43.9,372,1104,-72
39:44.0,80,1128,-4
39:44.1,132,720,324
39:44.2,280,816,12
39:44.3,-212,1092,44
39:44.4,-292,1244,172
39:44.5,-64,988,44
39:44.6,-36,952,-368
39:44.7,80,984,144
39:44.8,-12,1112,-32
39:44.9,-40,804,4
39:45.0,192,948,316
39:45.1,-28,1052,-152
39:45.2,-148,1148,128
39:45.3,-52,1052,-24
39:45.4,12,976,-260
39:45.5,228,1036,372
39:45.6,-168,1136,60
39:45.7,-132,956,24
39:45.8,208,1136,-76
39:45.9,212,832,504
39:46.0,80,996,348
39:46.1,-172,1052,-56
39:46.2,-92,960,132
39:46.3,36,892,-284
39:46.4,64,836,196
39:46.5,-268,1032,-12
39:46.6,-296,1120,-4
39:46.7,-268,968,4
39:46.8,-168,896,188
39:46.9,-344,1144,-56
39:47.0,-228,1112,188
39:47.1,-144,924,120
39:47.2,-28,648,200
39:47.3,212,1288,-1052
39:47.4,20,1328,276
39:47.5,-152,1112,288
39:47.6,-8,1028,140
39:47.7,472,1148,-104
39:47.9,344,1040,260
39:48.0,208,1172,140
39:48.1,64,996,36
39:48.2,116,860,16
39:48.3,300,856,380
39:48.4,220,1072,48
39:48.5,-36,1048,-52
39:48.6,64,972,88
39:48.7,152,812,-228
39:48.8,280,884,32
39:48.9,8,912,-268
39:49.0,104,1068,48
39:49.1,-28,1104,108
39:49.2,32,948,-72
39:49.3,264,1144,-72
39:49.4,156,1128,80
39:49.5,116,1012,32
39:49.6,132,976,92
39:49.7,40,1104,-8
39:49.8,112,1028,116
39:49.9,164,1092,176
39:50.0,4,1136,92
39:50.1,168,1004,184
39:50.2,164,992,276
39:50.3,68,1008,124
39:50.4,44,976,156
39:50.5,104,1128,-76
39:50.6,56,1112,228
39:50.7,-40,1048,188
39:50.8,20,1084,100
39:50.9,-24,972,-8
39:51.0,84,972,-112
39:51.1,180,1096,148
39:51.2,60,1072,128
39:51.3,24,1004,120
39:51.4,36,1120,128
39:51.5,72,1064,68
39:51.6,120,1228,-240
39:51.7,52,1120,-124
39:51.8,8,1048,12
39:51.9,32,1000,-48
39:52.0,28,1060,104
39:52.1,136,1000,48
39:52.3,288,1096,108
39:52.4,108,1068,-52
39:52.5,184,1000,16
39:52.6,132,1048,-12
39:52.7,128,1020,80
39:52.8,164,920,56
39:52.9,324,972,192
39:53.0,136,1016,-172
39:53.1,156,972,-44
39:53.2,188,1000,12
39:53.3,140,1100,-96
39:53.4,116,964,-140
39:53.5,348,924,112
39:53.6,232,1048,52
39:53.7,168,1044,68
39:53.8,184,1036,60
39:53.9,196,1028,104
39:54.0,184,1068,40
39:54.1,168,1048,84
39:54.2,116,1024,220
39:54.3,104,972,180
39:54.4,280,952,292
39:54.5,280,908,328
39:54.6,192,996,320
39:54.7,304,1016,196
39:54.8,236,1068,92
39:54.9,100,1016,-44
39:55.0,108,988,-216
39:55.1,144,912,52
39:55.2,44,1044,-16
39:55.3,112,1040,-68
39:55.4,328,1176,-152
39:55.5,324,1128,548
39:55.6,196,1208,108
39:55.7,176,1284,128
39:55.8,132,1008,-88
39:55.9,116,840,116
39:56.0,104,884,148
39:56.1,64,1004,-84
39:56.2,120,1088,8
39:56.3,136,1036,124
39:56.4,148,1056,-108
39:56.6,180,1012,-8
39:56.7,172,1044,68
39:56.8,184,1040,-100
39:56.9,184,1000,-4
39:57.0,172,964,8
39:57.1,156,1032,-8
39:57.2,176,1044,-40
39:57.3,144,1016,-40
39:57.4,140,1024,-84
39:57.5,160,1040,-20
39:57.6,164,1036,-48
39:57.7,164,1032,-64
39:57.8,168,1032,-40
39:57.9,164,1036,-36
39:58.0,168,1040,-36
39:58.1,172,1040,-48
39:58.2,176,1032,-32
39:58.3,176,1036,-68
39:58.4,192,1036,-24
39:58.5,188,1040,-20
39:58.6,196,1032,-24
39:58.7,180,1036,-80
39:58.8,208,1036,64
39:58.9,196,1048,-24
39:59.0,192,1028,-16
39:59.1,184,1032,-40
39:59.2,172,1032,-20
39:59.3,176,1036,-32
39:59.4,184,1028,-16
39:59.5,176,1032,-32
39:59.6,176,1024,-12
39:59.7,176,1040,-32
39:59.8,180,1024,-16
39:59.9,176,1004,-20
40:00.0,276,912,140
40:00.1,412,968,-336
40:00.2,280,664,-76
40:00.3,456,996,296
40:00.4,276,1068,4
40:00.5,284,1120,-192
40:00.6,108,1004,-268
40:00.7,-76,1044,144
40:00.9,-160,1164,48
40:01.0,-88,1028,-4
40:01.1,112,1044,-280
40:01.2,80,1000,368
40:01.3,-76,928,100
40:01.4,-160,1116,180
40:01.5,-76,1068,36
40:01.6,88,1128,-308
40:01.7,-48,1160,-144
40:01.8,-232,1216,148
40:01.9,-236,1312,-80
40:02.0,-36,1040,-72
40:02.1,316,716,-24
40:02.2,380,928,84
40:02.3,52,1108,-232
40:02.4,20,1012,260
40:02.5,184,824,188
40:02.6,364,852,116
40:02.7,220,1060,64
40:02.8,320,932,140
40:02.9,436,748,-76
40:03.0,268,988,-120
40:03.1,292,1044,132
40:03.2,304,960,-24
40:03.3,296,1032,300
40:03.4,288,1164,192
40:03.5,164,1356,120
40:03.6,12,1388,-116
40:03.7,148,1136,124
40:03.8,188,880,-244
40:03.9,100,988,88
40:04.0,108,976,-32
40:04.1,428,904,184
40:04.2,-80,1032,160
40:04.3,-24,1368,196
40:04.4,-88,1128,4
40:04.5,36,860,-176
40:04.6,404,908,388
40:04.7,192,1056,-12
40:04.8,116,864,-40
40:04.9,4,936,344
40:05.0,-36,1044,32
40:05.1,-136,852,-116
40:05.3,32,1000,512
40:05.4,-100,1152,-4
40:05.5,-188,1052,52
40:05.6,-108,1048,-52
40:05.7,-80,1068,252
40:05.8,-104,1060,-168
40:05.9,-128,1140,132
40:06.0,-72,1032,84
40:06.1,52,1040,-120
40:06.2,60,1132,-220
40:06.3,-148,1108,-16
40:06.4,-80,1048,92
40:06.5,160,1060,-32
40:06.6,284,904,96
40:06.7,-212,1144,340
40:06.8,-192,1208,0
40:06.9,-16,928,4
40:07.0,148,880,-184
40:07.1,-408,1120,-196
40:07.2,-232,1196,16
40:07.3,-44,872,88
40:07.4,84,956,248
40:07.5,-252,1172,-52
40:07.6,-264,1208,64
40:07.7,-188,924,0
40:07.8,-64,1000,76
40:07.9,-372,1192,-168
40:08.0,-320,1124,20
40:08.1,-132,928,112
40:08.2,176,1020,232
40:08.3,-20,1080,172
40:08.4,-140,1076,64
40:08.5,-92,920,4
40:08.6,132,980,-104
40:08.7,80,1084,400
40:08.8,-124,980,104
40:08.9,-28,1000,24
40:09.0,236,1132,-296
40:09.1,420,992,304
40:09.2,232,924,164
40:09.3,52,1052,28
40:09.4,92,1004,32
40:09.5,296,1032,-92
40:09.7,288,1104,192
40:09.8,140,916,-320
40:09.9,108,836,-152
40:10.0,224,1076,104
40:10.1,144,732,156
40:10.2,284,912,204
40:10.3,304,928,172
40:10.4,236,1060,32
40:10.5,300,1020,244
40:10.6,264,948,192
40:10.7,300,1032,52
40:10.8,284,1068,48
40:10.9,288,988,80
40:11.0,288,1040,24
40:11.1,296,1076,-152
40:11.2,292,976,-44
40:11.3,288,1032,64
40:11.4,284,1188,4
40:11.5,248,1044,-116
40:11.6,344,1032,-24
40:11.7,312,1000,8
40:11.8,296,1016,-28
40:11.9,272,1036,20
40:12.0,288,1012,-16
40:12.1,284,1000,-20
40:12.2,284,1008,0
40:12.3,300,1016,-12
40:12.4,300,1012,-20
40:12.5,296,992,8
40:12.6,292,1012,0
40:12.7,296,1008,0
40:12.8,292,1004,-8
40:12.9,304,1020,-12
40:13.0,304,1008,-4
40:13.1,308,1000,12
40:13.2,300,1016,-4
40:13.3,304,1008,-4
40:13.4,312,1008,12
40:13.5,308,1016,-4
40:13.6,304,1012,0
40:13.7,312,1008,0
40:13.8,308,1008,0
40:14.0,304,1004,16
40:14.1,304,1004,-4
40:14.2,320,1004,12
40:14.3,316,1004,0
40:14.4,312,1016,-16
40:14.5,308,1008,8
40:14.6,308,1012,0
40:14.7,308,1008,0
40:14.8,308,1008,8
40:14.9,312,1020,-4
40:15.0,312,1012,-4
40:15.1,312,1012,12
40:15.2,308,1016,8
40:15.3,304,1016,-12
40:15.4,316,1012,-4
40:15.5,312,1012,0
40:15.6,304,1012,16
40:15.7,312,1012,0
40:15.8,308,1004,-8
40:15.9,308,1008,16
40:16.0,332,1020,-52
40:16.1,252,1036,-52
40:16.2,252,1000,140
40:16.3,260,1016,24
40:16.4,284,992,4
40:16.5,292,1008,-8
40:16.6,276,1020,-48
40:16.7,276,1016,-28
40:16.8,264,1020,-44
40:16.9,256,1020,20
40:17.0,240,1036,36
40:17.1,272,1036,-12
40:17.2,252,1040,-4
40:17.3,276,1016,20
40:17.4,256,1120,-20
40:17.5,320,1148,204
40:17.6,332,1264,-364
40:17.7,348,1436,-104
40:17.8,296,1192,168
40:17.9,320,1188,112
40:18.0,312,1236,-28
40:18.1,296,1204,20
40:18.2,304,1072,-196
40:18.4,300,1148,-4
40:18.5,292,1180,0
40:18.6,284,1160,36
40:18.7,272,1140,24
40:18.8,284,1040,44
40:18.9,268,1068,48
40:19.0,268,1084,-192
40:19.1,272,968,44
40:19.2,276,908,72
40:19.3,256,904,-4
40:19.4,240,920,-20
40:19.5,244,920,-96
40:19.6,240,1024,-156
40:19.7,256,1028,-32
40:19.8,256,1040,20
40:19.9,216,1024,-40
40:20.0,224,1008,-40
40:20.1,228,1036,-12
40:20.2,244,1036,-32
40:20.3,244,1012,-24
40:20.4,248,1024,-32
40:20.5,240,1024,-28
40:20.6,244,1016,-12
40:20.7,240,1016,-32
40:20.8,248,1016,-12
40:20.9,252,1020,-16
40:21.0,256,1020,-24
40:21.1,252,1012,-28
40:21.2,248,1016,-20
40:21.3,252,1024,-20
40:21.4,252,1028,-32
40:21.5,252,1020,-32
40:21.6,244,1020,-16
40:21.7,248,1020,-12
40:21.8,248,1024,-24
40:21.9,252,1024,-12
40:22.0,256,1024,-20
40:22.1,252,1016,-12
40:22.2,260,1020,-12
40:22.3,260,1020,-16
40:22.4,256,1016,0
40:22.5,264,1024,-28
40:22.7,256,1028,-32
40:22.8,264,1020,-4
40:22.9,256,1020,-20
40:23.0,260,1032,24
40:23.1,356,1044,-24
40:23.2,572,864,-460
40:23.3,420,772,-384
40:23.4,220,1040,144
40:23.5,232,1128,136
40:23.6,168,1132,108
40:23.7,204,1084,112
40:23.8,232,940,52
40:23.9,364,1052,-184
40:24.0,304,1012,60
40:24.1,312,1088,-76
40:24.2,224,1072,-176
40:24.3,148,1072,12
40:24.4,120,996,-20
40:24.5,280,832,-140
40:24.6,384,1112,-20
40:24.7,152,1208,-172
40:24.8,236,1072,132
40:24.9,176,1016,60
40:25.0,172,1092,52
40:25.1,132,1080,4
40:25.2,256,932,20
40:25.3,304,1064,-24
40:25.4,244,1016,-124
40:25.5,340,960,-4
40:25.6,336,944,116
40:25.7,276,968,56
40:25.8,284,1112,-248
40:25.9,168,1136,24
40:26.0,32,1012,72
40:26.1,96,1072,44
40:26.2,124,1068,92
40:26.3,184,896,204
40:26.4,308,1084,-208
40:26.5,240,1188,-92
40:26.6,228,1004,-28
40:26.7,104,964,36
40:26.8,144,1024,-76
40:26.9,128,1056,-112
40:27.1,20,1184,164
40:27.2,-52,1036,176
40:27.3,-68,1008,44
40:27.4,-44,1064,24
40:27.5,-16,1032,96
40:27.6,60,932,216
40:27.7,124,1120,60
40:27.8,12,1088,-204
40:27.9,100,1012,-72
40:28.0,96,1020,-72
40:28.1,152,1100,-8
40:28.2,64,1060,-52
40:28.3,68,1068,-88
40:28.4,84,1008,188
40:28.5,-28,996,120
40:28.6,-112,1016,-44
40:28.7,-84,1104,52
40:28.8,-76,1040,144
40:28.9,104,940,236
40:29.0,72,932,208
40:29.1,36,1032,-120
40:29.2,64,964,-20
40:29.3,148,996,56
40:29.4,36,1012,-12
40:29.5,92,1084,108
40:29.6,-72,1064,24
40:29.7,-56,1048,40
40:29.8,-44,1104,52
40:29.9,-16,1100,132
40:30.0,12,948,164
40:30.1,208,1288,-148
40:30.2,-4,1184,-252
40:30.3,124,1040,12
40:30.4,192,1028,0
40:30.5,216,1052,-16
40:30.6,164,1024,-4
40:30.7,148,984,248
40:30.8,172,1012,100
